"lag_idx","range_idx_1","range_idx_2","range_catch","exp_r","exp_f","exp_b","interval","multiplier","upper_constraint","lower_constraint","risk_Blim","risk_Bmsy","risk_halfBmsy","risk_collapse","SSB","Fbar","Catch","SSB_rel","Fbar_rel","Catch_rel","ICV","stock","fhist"
1,2,3,1,1,1,1,2,0.11,Inf,0,0.00244,0.07376,0.00016,0,787.980504154929,3.81321568334454e-14,3.91244541247738e-11,2.86247011011467,6.35185012464634e-13,1.77165087128937e-12,0.873126235718238,"ang3","one-way"
1,2,3,1,1,1,1,2,0.12,Inf,0,0.00244,0.07428,0.00016,0,787.265626165827,1.18148912755993e-13,1.19852364343053e-10,2.85987319703701,1.96806120748396e-12,5.42720787968791e-12,0.86162423795436,"ang3","one-way"
1,2,3,1,1,1,1,2,0.13,Inf,0,0.00244,0.075,0.00016,0,786.693732311089,3.32651657118365e-13,3.38998536056621e-10,2.85779569758529,5.54113285267369e-12,1.5350681950863e-11,0.850117874489323,"ang3","one-way"
1,2,3,1,1,1,1,2,0.14,Inf,0,0.00244,0.07548,0.00016,0,786.050473174339,8.71374079384443e-13,8.91916432365767e-10,2.8554589518888,1.45148819641303e-11,4.03881551798458e-11,0.838604794574423,"ang3","one-way"
1,2,3,1,1,1,1,2,0.15,Inf,0,0.00244,0.07592,2e-04,0,785.210839787022,2.14245780449468e-12,2.17175144901782e-09,2.85240884409809,3.56879127817734e-11,9.83422116154222e-11,0.827107885218012,"ang3","one-way"
1,2,3,1,1,1,1,2,0.16,Inf,0,0.00244,0.07676,2e-04,0,784.526867312588,4.93583976480993e-12,4.95983354668423e-09,2.84992420043764,8.22185709617244e-11,2.24593380815232e-10,0.815643120493618,"ang3","one-way"
1,2,3,1,1,1,1,2,0.17,Inf,0,0.00244,0.07756,2e-04,0,783.728391455937,1.07112428998805e-11,1.09191416755131e-08,2.8470236042157,1.7842213815991e-10,4.94445412617415e-10,0.804137544820912,"ang3","one-way"
1,2,3,1,1,1,1,2,0.18,Inf,0,0.00244,0.07856,2e-04,0,783.146064882451,2.24265726082821e-11,2.2933370775987e-08,2.84490820617966,3.73569815731916e-10,1.03847905934495e-09,0.792659887940071,"ang3","one-way"
1,2,3,1,1,1,1,2,0.19,Inf,0,0.00248,0.07912,2e-04,0,782.595254580531,4.48503398838543e-11,4.61209726082795e-08,2.84290729623674,7.47092901736475e-10,2.08847032205447e-09,0.781164138301056,"ang3","one-way"
1,2,3,1,1,1,1,2,0.2,Inf,0,0.00248,0.08012,2e-04,0,781.80768760466,8.70568334202488e-11,8.99579141281548e-08,2.84004632833683,1.45014602931328e-09,4.07351413610149e-09,0.769678085288274,"ang3","one-way"
1,2,3,1,1,1,1,2,0.21,Inf,0,0.00256,0.08064,2e-04,0,780.90787507632,1.63507785760057e-10,1.66036873742948e-07,2.83677760981715,2.72362498113334e-09,7.51855530289926e-09,0.758289754548106,"ang3","one-way"
1,2,3,1,1,1,1,2,0.22,Inf,0,0.0026,0.08128,2e-04,0,780.279732592349,2.98712167106555e-10,3.04411381975695e-07,2.83449577787362,4.9757870349599e-09,1.37844911110504e-08,0.746914053343886,"ang3","one-way"
1,2,3,1,1,1,1,2,0.23,Inf,0,0.00264,0.0822,2e-04,0,779.49402424485,5.34012245980667e-10,5.32792002717522e-07,2.83164156175009,8.89528952167716e-09,2.41261235957491e-08,0.735517309381462,"ang3","one-way"
1,2,3,1,1,1,1,2,0.24,Inf,0,0.00264,0.08272,2e-04,0,778.837600180428,9.20540474720857e-10,9.2482833856696e-07,2.82925699226638,1.53338694022395e-08,4.18784867027134e-08,0.72409242918497,"ang3","one-way"
1,2,3,1,1,1,1,2,0.25,Inf,0,0.00268,0.0832,2e-04,0,778.09695417435,1.55237796503163e-09,1.55195139896231e-06,2.8265664725855,2.58586793654322e-08,7.02761510589189e-08,0.712658210131971,"ang3","one-way"
1,2,3,1,1,1,1,2,0.26,Inf,0,0.0028,0.08364,0.00024,0,777.047741566498,2.57280198355219e-09,2.57398864705737e-06,2.82275503345307,4.28563552575732e-08,1.16556494685011e-07,0.701220360830024,"ang3","one-way"
1,2,3,1,1,1,1,2,0.27,Inf,0,0.00284,0.08436,0.00024,0,776.164999259415,4.15579538945808e-09,4.17174458232709e-06,2.81954832534845,6.92250102133783e-08,1.88906787057166e-07,0.689821583939946,"ang3","one-way"
1,2,3,1,1,1,1,2,0.28,Inf,0,0.00288,0.08524,0.00024,0,775.249223578865,6.68482267269342e-09,6.65302131213038e-06,2.81622161802596,1.11352189996093e-07,3.01265059615977e-07,0.67839972672574,"ang3","one-way"
1,2,3,1,1,1,1,2,0.29,Inf,0,0.00288,0.08596,0.00024,0,774.546761099616,1.04384121942386e-08,1.03991489507658e-05,2.81366980635077,1.73877470625869e-07,4.70898871599242e-07,0.667056138132365,"ang3","one-way"
1,2,3,1,1,1,1,2,0.3,Inf,0,0.00292,0.08672,0.00024,0,773.579253112633,1.6076840664475e-08,1.59765016626163e-05,2.81015517282947,2.67799387337562e-07,7.23455028930551e-07,0.655623405094857,"ang3","one-way"
1,2,3,1,1,1,1,2,0.31,Inf,0,0.00296,0.08772,0.00024,0,772.782566415689,2.43016582108239e-08,2.42326326530503e-05,2.80726107602745,4.04803985805875e-07,1.09731281148348e-06,0.644289501393347,"ang3","one-way"
1,2,3,1,1,1,1,2,0.32,Inf,0,0.003,0.08856,0.00024,0,771.594400210145,3.65859662983578e-08,3.64920945535534e-05,2.80294486486323,6.09429399987952e-07,1.65245119854694e-06,0.632931626624523,"ang3","one-way"
1,2,3,1,1,1,1,2,0.33,Inf,0,0.00308,0.08944,0.00024,0,770.736566621484,5.41123057874816e-08,5.39461069520061e-05,2.79982864181705,9.01373761160155e-07,2.4428115234373e-06,0.621471472782624,"ang3","one-way"
1,2,3,1,1,1,1,2,0.34,Inf,0,0.00316,0.0902,0.00024,0,769.745322918416,7.8615818112766e-08,7.82596243073897e-05,2.7962277843632,1.3095401245197e-06,3.54378699185921e-06,0.610084206287503,"ang3","one-way"
1,2,3,1,1,1,1,2,0.35,Inf,0,0.0032,0.09128,0.00024,0,768.574171105015,1.13203871509193e-07,0.000112151297356958,2.79197338080551,1.88568936317139e-06,5.07848475137892e-06,0.598808376581745,"ang3","one-way"
1,2,3,1,1,1,1,2,0.36,Inf,0,0.00332,0.09192,0.00024,0,767.30542931065,1.61756720980341e-07,0.000159756734556185,2.78736446542667,2.69445668339482e-06,7.23417525694224e-06,0.587501381233597,"ang3","one-way"
1,2,3,1,1,1,1,2,0.37,Inf,0,0.00332,0.09292,0.00024,0,766.337641491387,2.29096105627922e-07,0.000225573917217925,2.78384881536812,3.81616002851529e-06,1.02145380918233e-05,0.576229869044874,"ang3","one-way"
1,2,3,1,1,1,1,2,0.38,Inf,0,0.0034,0.09348,0.00024,0,765.247279143975,3.18444109739155e-07,0.000316695769559093,2.7798878929694,5.30447115009619e-06,1.43407581939335e-05,0.56498144922844,"ang3","one-way"
1,2,3,1,1,1,1,2,0.39,Inf,0,0.00356,0.0942,0.00024,0,764.227531763553,4.46237008637041e-07,0.000439572185967804,2.77618349117147,7.43317670519738e-06,1.99049025394917e-05,0.553686913625146,"ang3","one-way"
1,2,3,1,1,1,1,2,0.4,Inf,0,0.00368,0.09528,0.00028,0,763.063287936817,6.14801498723102e-07,0.000601344248396537,2.77195418202315,1.02410335543148e-05,2.72303367663341e-05,0.542369460724958,"ang3","one-way"
1,2,3,1,1,1,1,2,0.41,Inf,0,0.00384,0.09636,0.00032,0,761.79408112984,8.36727350759477e-07,0.000825293024980162,2.76734357740874,1.39377553449981e-05,3.7371284519707e-05,0.531089537864617,"ang3","one-way"
1,2,3,1,1,1,1,2,0.42,Inf,0,0.00384,0.0972,0.00036,0,760.413966582493,1.1417034359641e-06,0.00111833120664112,2.76233008199929,1.9017883367345e-05,5.06407693336039e-05,0.520040314826136,"ang3","one-way"
1,2,3,1,1,1,1,2,0.43,Inf,0,0.00388,0.09836,4e-04,0,759.243769096369,1.54403521620283e-06,0.00150156636865083,2.758079145194,2.57197103309253e-05,6.79945937861553e-05,0.508764365605919,"ang3","one-way"
1,2,3,1,1,1,1,2,0.44,Inf,0,0.00404,0.09968,4e-04,0,758.007495215537,2.05310363126523e-06,0.00199539434827839,2.75358817490585,3.41994988983306e-05,9.03563312198348e-05,0.497412354718097,"ang3","one-way"
1,2,3,1,1,1,1,2,0.45,Inf,0,0.00416,0.10064,4e-04,0,756.76295638618,2.72404868300567e-06,0.00265663627555167,2.74906718081891,4.53757416404943e-05,0.000120298981227186,0.486132610781966,"ang3","one-way"
1,2,3,1,1,1,1,2,0.46,Inf,0,0.0042,0.10176,0.00044,0,755.209756568016,3.58613704403463e-06,0.00345365055170425,2.74342492440382,5.97359470895999e-05,0.000156389734909592,0.47489680493393,"ang3","one-way"
1,2,3,1,1,1,1,2,0.47,Inf,0,0.00436,0.10252,0.00044,0,753.74168616805,4.67660978379317e-06,0.00450977109567495,2.73809191474523,7.79004570023556e-05,0.000204213453444939,0.463735436045197,"ang3","one-way"
1,2,3,1,1,1,1,2,0.48,Inf,0,0.00436,0.10352,0.00052,0,752.382376094718,6.08413394650717e-06,0.00578757689139341,2.73315399504445,0.000101346239435874,0.000262075621798868,0.45246105705021,"ang3","one-way"
1,2,3,1,1,1,1,2,0.49,Inf,0,0.00452,0.10456,0.00064,0,750.687774721453,7.78936171894257e-06,0.00744891689079753,2.72699807398555,0.000129751008896473,0.000337305155943051,0.441255550341246,"ang3","one-way"
1,2,3,1,1,1,1,2,0.5,Inf,0,0.00464,0.10568,0.00068,0,749.227918513811,1.00744888497535e-05,0.00958457395527401,2.72169490374542,0.000167815430780796,0.000434012925640961,0.430133538151794,"ang3","one-way"
1,2,3,1,1,1,1,2,0.51,Inf,0,0.00496,0.1068,0.00068,0,747.7437174667,1.28897680379973e-05,0.0120926032301939,2.71630329683084,0.000214710841236772,0.000547582618804232,0.419135296017018,"ang3","one-way"
1,2,3,1,1,1,1,2,0.52,Inf,0,0.00504,0.10788,0.00072,0,745.717579526647,1.64259708979823e-05,0.015242976627693,2.70894301410584,0.000273615011475759,0.000690239223207358,0.408021543843884,"ang3","one-way"
1,2,3,1,1,1,1,2,0.53,Inf,0,0.00524,0.10932,0.00076,0,743.910978711251,2.08279355774652e-05,0.0190910046766117,2.70238023646386,0.000346940577664394,0.000864487334730428,0.397169517742768,"ang3","one-way"
1,2,3,1,1,1,1,2,0.54,Inf,0,0.00548,0.11024,0.00088,0,742.15667982365,2.62668233350865e-05,0.0239289307073877,2.69600745426495,0.000437538652229334,0.00108356044538197,0.386542754222113,"ang3","one-way"
1,2,3,1,1,1,1,2,0.55,Inf,0,0.00564,0.11164,0.00096,0,740.157671791123,3.28365719048486e-05,0.0301940108019471,2.68874572543687,0.000546973999550514,0.00136725857885179,0.375873274308865,"ang3","one-way"
1,2,3,1,1,1,1,2,0.56,Inf,0,0.00584,0.11296,0.00104,0,738.221444528535,4.03885603695814e-05,0.0378232727711211,2.68171205818708,0.000672770972117687,0.00171273020056123,0.365788640585506,"ang3","one-way"
1,2,3,1,1,1,1,2,0.57,Inf,0,0.0062,0.11436,0.00116,0,736.172895733528,4.96210086292368e-05,0.0464356392828119,2.67427036430773,0.000826560142462879,0.00210271919786813,0.354975147877628,"ang3","one-way"
1,2,3,1,1,1,1,2,0.58,Inf,0,0.0064,0.11572,0.00128,0,733.893813969518,6.14847497210679e-05,0.0574920944522107,2.66599122111372,0.00102417997724449,0.0026033825009718,0.344806867000233,"ang3","one-way"
1,2,3,1,1,1,1,2,0.59,Inf,0,0.00676,0.11708,0.00128,0,731.615312271706,7.55351850545962e-05,0.0707606564027381,2.65771418510656,0.00125822459164807,0.00320421540372466,0.33478934833517,"ang3","one-way"
1,2,3,1,1,1,1,2,0.6,Inf,0,0.00688,0.1182,0.00128,0,729.275197958472,9.26747385133808e-05,0.0853039582280939,2.64921333103649,0.00154372607861898,0.00386277164244291,0.325011999560429,"ang3","one-way"
1,2,3,1,1,1,1,2,0.61,Inf,0,0.00704,0.11932,0.00136,0,726.763382346161,0.000112822488489182,0.103293235627691,2.64008874346808,0.0018793364894177,0.00467737007433981,0.315806864321954,"ang3","one-way"
1,2,3,1,1,1,1,2,0.62,Inf,0,0.00732,0.12132,0.00148,0,723.888367906672,0.000136107166867067,0.125100724095564,2.62964477581178,0.00226720017072721,0.00566486643202766,0.306475600923851,"ang3","one-way"
1,2,3,1,1,1,1,2,0.63,Inf,0,0.00748,0.12268,0.00148,0,721.052581824977,0.000164659935948905,0.15124198073044,2.61934331168325,0.00274281688090605,0.00684860640054141,0.297457807686287,"ang3","one-way"
1,2,3,1,1,1,1,2,0.64,Inf,0,0.00772,0.12396,0.00152,0,718.147164148461,0.000199465390771883,0.181459634054665,2.60878889921674,0.00332258747589583,0.00821693557056512,0.289022725204985,"ang3","one-way"
1,2,3,1,1,1,1,2,0.65,Inf,0,0.00824,0.12576,0.0016,0,714.975860057727,0.000241046481682703,0.218710303749836,2.59726861017158,0.00401522298203423,0.00990373690486861,0.281145655682771,"ang3","one-way"
1,2,3,1,1,1,1,2,0.66,Inf,0,0.00868,0.12772,0.00164,0,711.642386498842,0.000288363689449835,0.262770574235561,2.58515921358772,0.00480340764561446,0.0118988936001246,0.274087490596341,"ang3","one-way"
1,2,3,1,1,1,1,2,0.67,Inf,0,0.009,0.12948,0.00176,0,708.444542345844,0.000346112398645043,0.314588317733334,2.57354251335657,0.00576535466398511,0.0142453276263555,0.267737352793393,"ang3","one-way"
1,2,3,1,1,1,1,2,0.68,Inf,0,0.00952,0.13136,0.00184,0,705.299797127381,0.000412388149440147,0.373754048239004,2.56211870382789,0.00686934056697939,0.0169244964568407,0.261459355158312,"ang3","one-way"
1,2,3,1,1,1,1,2,0.69,Inf,0,0.00996,0.13304,0.00208,0,701.590681697385,0.000493956466013284,0.44946242974575,2.54864472573154,0.00822806182697863,0.020352756941513,0.255431995794824,"ang3","one-way"
1,2,3,1,1,1,1,2,0.7,Inf,0,0.01052,0.1346,0.00224,0,697.878718059818,0.000590232065980813,0.531218929682626,2.53516040104795,0.00983176912401194,0.0240548910054109,0.249765143366221,"ang3","one-way"
1,2,3,1,1,1,1,2,0.71,Inf,0,0.01128,0.13632,0.00236,0,693.931904359912,0.000700532607771767,0.622444762945211,2.52082294449084,0.0116690963782336,0.0281858196176882,0.244175553702982,"ang3","one-way"
1,2,3,1,1,1,1,2,0.72,Inf,0,0.01176,0.13848,0.0024,0,689.227043937495,0.000831565944172061,0.72735372284266,2.50373175725915,0.0138517794029111,0.0329363536344858,0.239075265311688,"ang3","one-way"
1,2,3,1,1,1,1,2,0.73,Inf,0,0.01252,0.14048,0.00248,0,684.966399003615,0.000985972741814615,0.852378038109925,2.48825425659926,0.0164238050062252,0.0385977600880867,0.235361459937804,"ang3","one-way"
1,2,3,1,1,1,1,2,0.74,Inf,0,0.0132,0.14284,0.00276,0,680.398821543103,0.00116001052265075,0.997769266787454,2.47166177253727,0.0193228329965004,0.0451814301411668,0.232323046611039,"ang3","one-way"
1,2,3,1,1,1,1,2,0.75,Inf,0,0.01404,0.14512,0.00292,0,675.450553008568,0.00137081904300943,1.16310963640602,2.45368636489426,0.02283436824001,0.0526684460356212,0.229312253037915,"ang3","one-way"
1,2,3,1,1,1,1,2,0.76,Inf,0,0.01476,0.14756,0.0034,0,670.194537432289,0.00159960515163928,1.35427445779884,2.43459301498768,0.0266453645048298,0.0613248562004857,0.22637620221346,"ang3","one-way"
1,2,3,1,1,1,1,2,0.77,Inf,0,0.01556,0.1498,0.00368,0,664.729095333842,0.00186988479136348,1.56096163510269,2.41473888844156,0.0311475377513369,0.070684156565084,0.224278648293445,"ang3","one-way"
1,2,3,1,1,1,1,2,0.78,Inf,0,0.01612,0.1524,0.00396,0,657.627822670335,0.00217169064723383,1.79419805920965,2.38894233556254,0.0361748577941089,0.0812456716898119,0.221361091616326,"ang3","one-way"
1,2,3,1,1,1,1,2,0.79,Inf,0,0.01688,0.15404,0.00448,0,651.260596082355,0.00252306033744638,2.06912107812774,2.36581232702005,0.0420277856007418,0.0936948576759067,0.219244755463639,"ang3","one-way"
1,2,3,1,1,1,1,2,0.8,Inf,0,0.01796,0.15604,0.00512,0,643.723260849804,0.00293010632891832,2.35755216810069,2.33843170440398,0.0488081393660974,0.106755722122165,0.219604699569251,"ang3","one-way"
1,2,3,1,1,1,1,2,0.81,Inf,0,0.01892,0.15916,0.00576,0,635.883074393832,0.00337728620078108,2.66959085472143,2.30995092439786,0.0562570217811081,0.120885596222506,0.219044020752026,"ang3","one-way"
1,2,3,1,1,1,1,2,0.82,Inf,0,0.02004,0.16212,0.00624,0,627.944821042336,0.00388038999996926,3.01230934413497,2.28111390009921,0.0646374549770101,0.136404726749927,0.218169021260649,"ang3","one-way"
1,2,3,1,1,1,1,2,0.83,Inf,0,0.0212,0.16464,0.00696,0,619.793135104925,0.00445061275737173,3.40288389678686,2.25150154646883,0.074135919772755,0.154090896742291,0.217500046060626,"ang3","one-way"
1,2,3,1,1,1,1,2,0.84,Inf,0,0.02236,0.16724,0.00808,0,610.41141166043,0.00508831545755226,3.84295667013867,2.21742087721417,0.0847584292555554,0.174018467101561,0.217391445513947,"ang3","one-way"
1,2,3,1,1,1,1,2,0.85,Inf,0,0.02372,0.1696,0.00872,0,599.878736573799,0.00578165901171067,4.31616588689911,2.17915918488034,0.0963077742352788,0.195446536577039,0.217153198479872,"ang3","one-way"
1,2,3,1,1,1,1,2,0.86,Inf,0,0.02548,0.1728,0.0096,0,590.385926663456,0.00653689056399208,4.81481562846194,2.14467497558065,0.108888016287803,0.218026615171634,0.21779346096073,"ang3","one-way"
1,2,3,1,1,1,1,2,0.87,Inf,0,0.027,0.17664,0.01052,0,579.768822579004,0.00734684682592175,5.35251839912714,2.10610658088373,0.122379833196475,0.242375110337998,0.217779889564898,"ang3","one-way"
1,2,3,1,1,1,1,2,0.88,Inf,0,0.02848,0.18088,0.01124,0,566.748524437868,0.00830635778768058,5.96407701982507,2.0588081844675,0.138362852066002,0.270067978837803,0.218566360101138,"ang3","one-way"
1,2,3,1,1,1,1,2,0.89,Inf,0,0.03,0.18472,0.01204,0,554.330860031985,0.00933789851311884,6.56076071054192,2.01369895522661,0.1555457040984,0.297087274165768,0.219655161908672,"ang3","one-way"
1,2,3,1,1,1,1,2,0.9,Inf,0,0.03164,0.18928,0.01304,0,541.804541515236,0.0103943792551189,7.17878154079283,1.96819502187432,0.173143993547566,0.325072767302545,0.220019582060456,"ang3","one-way"
1,2,3,1,1,1,1,2,0.91,Inf,0,0.03324,0.19404,0.01464,0,528.67449242937,0.011540650039886,7.87895479533687,1.92049793691543,0.192237957361109,0.35677832292539,0.221941838407884,"ang3","one-way"
1,2,3,1,1,1,1,2,0.92,Inf,0,0.03576,0.1996,0.01632,0,514.186859138641,0.0127774220894665,8.60820309322923,1.86786920175974,0.21283944269434,0.389800467546935,0.223931963017394,"ang3","one-way"
1,2,3,1,1,1,1,2,0.93,Inf,0,0.03912,0.20696,0.01912,0.00176,499.060372904724,0.0141540820459607,9.36254569956527,1.8129197271378,0.235771105737809,0.423958943765002,0.226819738535312,"ang3","one-way"
1,2,3,1,1,1,1,2,0.94,Inf,0,0.04132,0.21388,0.02112,0.00176,483.21214055432,0.0155669121079912,10.0910529800131,1.75534838982427,0.259305270995783,0.456947533306212,0.228636049330241,"ang3","one-way"
1,2,3,1,1,1,1,2,0.95,Inf,0,0.046,0.22472,0.02368,0.00388,468.156954982986,0.0171499761285398,10.8213585306922,1.70065792670629,0.285675102212425,0.490017552917011,0.230826753671842,"ang3","one-way"
1,2,3,1,1,1,1,2,0.96,Inf,0,0.04844,0.23496,0.02524,0.004,453.250204478129,0.0188530379453541,11.5418266019108,1.64650667863087,0.314043792346218,0.522642107422995,0.233472936895296,"ang3","one-way"
1,2,3,1,1,1,1,2,0.97,Inf,0,0.05152,0.24584,0.02664,0.00412,438.168014298295,0.020593150576043,12.2603658747652,1.5917181167855,0.343029655061557,0.555179321226627,0.236455666043253,"ang3","one-way"
1,2,3,1,1,1,1,2,0.98,Inf,0,0.05564,0.25684,0.029,0.00424,423.622707729018,0.0222966563871465,12.9533377614702,1.53887987386264,0.371405741014039,0.586558781319403,0.240285796821203,"ang3","one-way"
1,2,3,1,1,1,1,2,0.99,Inf,0,0.06088,0.27052,0.03248,0.0042,410.235066620553,0.0240414842678715,13.6455547616998,1.49024704308084,0.400470147834973,0.617904058308241,0.243592313253425,"ang3","one-way"
1,2,3,1,1,1,1,2,1,Inf,0,0.06584,0.28372,0.03508,0.00412,398.63119976928,0.0258129658584515,14.2557263888055,1.44809406867554,0.42997853785624,0.645534120349501,0.247770103269113,"ang3","one-way"
1,2,3,1,1,1,1,2,1.01,Inf,0,0.07196,0.3002,0.03908,0.00408,387.148455110654,0.0273216338038627,14.7443785641611,1.40638109076038,0.455109119163157,0.667661484720267,0.251991409706571,"ang3","one-way"
1,2,3,1,1,1,1,2,1.02,Inf,0,0.0788,0.316,0.04452,0.00368,375.723175850643,0.0288389228598331,15.1545169547083,1.36487686545398,0.480383306304959,0.686233553090724,0.256609151099602,"ang3","one-way"
1,2,3,1,1,1,1,2,1.03,Inf,0,0.08696,0.3316,0.0502,0.00416,365.379391068883,0.0299815920118702,15.5192783175814,1.32730134853811,0.499417276052587,0.702750838783348,0.261327481586159,"ang3","one-way"
1,2,3,1,1,1,1,2,1.04,Inf,0,0.09716,0.34844,0.0588,0.00788,354.052043439306,0.0312089714718052,15.848819805211,1.28615287615133,0.519862304666176,0.717673282476057,0.26522997092735,"ang3","one-way"
1,2,3,1,1,1,1,2,1.05,Inf,0,0.10692,0.36452,0.06636,0.00812,344.651852407033,0.0325345796151625,16.1114661656892,1.25200512031553,0.541943573993252,0.729566551373771,0.270036143793247,"ang3","one-way"
1,2,3,1,1,1,1,2,1.06,Inf,0,0.11532,0.38024,0.0738,0.00924,334.958780726321,0.0338353326139733,16.2682468727323,1.21679342686,0.563610819656062,0.736665964833918,0.274259511556571,"ang3","one-way"
1,2,3,1,1,1,1,2,1.07,Inf,0,0.12656,0.3996,0.08368,0.01624,324.932402266228,0.0348738842270137,16.3442027680495,1.18037094114699,0.580910455293133,0.740105433348648,0.279494006802189,"ang3","one-way"
1,2,3,1,1,1,1,2,1.08,Inf,0,0.136,0.4144,0.09088,0.01804,316.180695571917,0.0358702088382413,16.4357518432152,1.1485789124193,0.597506696186759,0.74425099914404,0.28364754677395,"ang3","one-way"
1,2,3,1,1,1,1,2,1.09,Inf,0,0.14716,0.43032,0.10048,0.02184,308.309608442209,0.0363285249168395,16.5184266532072,1.11998588058146,0.60514107955953,0.747994716530842,0.287758573545856,"ang3","one-way"
1,2,3,1,1,1,1,2,1.1,Inf,0,0.15892,0.44492,0.10908,0.02408,301.271873859638,0.0367424364373059,16.5118118136457,1.09442014033877,0.61203579562385,0.74769518043418,0.293497236055957,"ang3","one-way"
1,2,3,1,1,1,1,2,1.11,Inf,0,0.16972,0.45884,0.11728,0.02728,294.412959738674,0.0369034982627688,16.2963010651051,1.06950399513521,0.614718677110494,0.737936327206311,0.300714440086067,"ang3","one-way"
1,2,3,1,1,1,1,2,1.12,Inf,0,0.18312,0.4746,0.12776,0.03196,287.140638279592,0.0372001690730239,16.1496738955125,1.04308607908525,0.619660460318111,0.731296690728956,0.30664450107784,"ang3","one-way"
1,2,3,1,1,1,1,2,1.13,Inf,0,0.196,0.49104,0.13968,0.03856,279.671374440105,0.0375742540779393,16.0267864259525,1.01595273711504,0.625891767651391,0.725732045869704,0.310330961400451,"ang3","one-way"
1,2,3,1,1,1,1,2,1.14,Inf,0,0.20648,0.50504,0.14888,0.04196,272.893725851034,0.0377725995234085,15.8135628847743,0.991331802458943,0.629195699679232,0.716076762979287,0.315105906832344,"ang3","one-way"
1,2,3,1,1,1,1,2,1.15,Inf,0,0.22204,0.52032,0.16324,0.0498,265.815685005621,0.0378233478569697,15.6019889041342,0.965619643019294,0.630041038195655,0.706496176220229,0.32024287011867,"ang3","one-way"
1,2,3,1,1,1,1,2,1.16,Inf,0,0.23836,0.5368,0.18076,0.05972,258.571901937911,0.0377552189135787,15.2788200244657,0.939305397417863,0.628906182804546,0.691862299785495,0.323320540149775,"ang3","one-way"
1,2,3,1,1,1,1,2,1.17,Inf,0,0.25128,0.54968,0.19168,0.06532,253.529914608285,0.0376087870360643,15.09361217539,0.920989540679619,0.626466999142567,0.683475635881175,0.32827787813756,"ang3","one-way"
1,2,3,1,1,1,1,2,1.18,Inf,0,0.2674,0.5646,0.20848,0.07976,246.824937378756,0.0371791676280487,14.7909348652605,0.896632596811938,0.619310629513979,0.669769667779988,0.331838966945622,"ang3","one-way"
1,2,3,1,1,1,1,2,1.19,Inf,0,0.27824,0.5748,0.21928,0.08404,241.79918516668,0.036644820103555,14.6161493180033,0.878375716835778,0.610409755102692,0.66185495116568,0.336334178789877,"ang3","one-way"
1,2,3,1,1,1,1,2,1.2,Inf,0,0.29108,0.58688,0.23016,0.09112,236.732828574566,0.0362229654755477,14.3771452924712,0.859971334702417,0.603382727014051,0.651032264957071,0.339921524731029,"ang3","one-way"
1,2,3,1,1,1,1,2,1.21,Inf,0,0.3006,0.59512,0.23944,0.09516,232.713431745423,0.0356291649746856,14.0044076321389,0.845370207868128,0.59349151681608,0.634153793027877,0.343969322523376,"ang3","one-way"
1,2,3,1,1,1,1,2,1.22,Inf,0,0.31084,0.60512,0.2492,0.10268,228.423233604377,0.0348993371876027,13.6121801539988,0.82978535027272,0.581334437056335,0.616392774530992,0.348738269181983,"ang3","one-way"
1,2,3,1,1,1,1,2,1.23,Inf,0,0.32056,0.61288,0.25788,0.10664,225.146755060495,0.034394053066799,13.3479020960654,0.817882997550994,0.5729176852326,0.604425618385958,0.352878654553529,"ang3","one-way"
1,2,3,1,1,1,1,2,1.24,Inf,0,0.33676,0.6264,0.27508,0.12052,219.39112803083,0.0337270469009883,12.9504730847875,0.79697472602586,0.561807054339232,0.58642906176026,0.356671636956735,"ang3","one-way"
1,2,3,1,1,1,1,2,1.25,Inf,0,0.34988,0.63532,0.2868,0.12972,215.618990270392,0.0332908263176989,12.5261572688329,0.78327180884256,0.554540725874145,0.567215004929191,0.360199594809445,"ang3","one-way"
1,2,3,1,1,1,1,2,1.26,Inf,0,0.35692,0.64248,0.29388,0.1326,212.818281031843,0.0326271244798404,12.0866166004298,0.773097767175036,0.54348513670319,0.547311529582033,0.363279552554231,"ang3","one-way"
1,2,3,1,1,1,1,2,1.27,Inf,0,0.36704,0.65044,0.3024,0.13704,209.752469141145,0.0322291626839911,11.7457662565422,0.761960696074821,0.536856102595284,0.531876993248265,0.365908836459834,"ang3","one-way"
1,2,3,1,1,1,1,2,1.28,Inf,0,0.37916,0.65888,0.31464,0.14772,205.642889593451,0.0312815907619684,11.3399507653252,0.747031965530873,0.52107195784496,0.513500676321147,0.369677361679706,"ang3","one-way"
1,2,3,1,1,1,1,2,1.29,Inf,0,0.39028,0.66896,0.32596,0.15568,201.866054204291,0.030332140189958,10.8846503278365,0.733311983430698,0.505256519550947,0.492883560125664,0.372671419127634,"ang3","one-way"
1,2,3,1,1,1,1,2,1.3,Inf,0,0.3992,0.67588,0.33436,0.16124,198.580528349559,0.0293661190470948,10.5150323954345,0.721376764849031,0.489165057576983,0.476146357099246,0.377672180102385,"ang3","one-way"
1,2,3,1,1,1,1,2,1.31,Inf,0,0.41,0.68544,0.34548,0.17032,194.512816563046,0.0281367411058339,9.97616918657842,0.706600125904212,0.468686739333556,0.451745314456424,0.380222128662853,"ang3","one-way"
